run_id,generation,best_fitness,avg_fitness,best_coverage,best_bugs,cumulative_bugs,novelty,diversity,avg_input_length,avg_input_length_pop
5,30,0.427528,0.416965,0.545455,3,3,0.568182,0.791932,27.01,25.18
5,31,0.427225,0.419700,0.545455,3,3,0.568182,0.792876,25.79,25.20
5,32,0.437448,0.417468,0.568182,3,3,0.568182,0.792838,24.13,25.91
5,33,0.427480,0.420623,0.545455,3,3,0.568182,0.793823,23.50,25.51
5,34,0.427322,0.420414,0.545455,3,3,0.568182,0.794436,26.81,25.65
5,35,0.427541,0.419479,0.545455,3,3,0.568182,0.794703,25.77,25.52
5,36,0.427320,0.422105,0.545455,3,3,0.568182,0.794593,24.23,25.16
5,37,0.427504,0.422016,0.545455,3,3,0.568182,0.795083,25.99,26.00
5,38,0.427424,0.419279,0.545455,3,3,0.568182,0.795715,25.54,25.83
5,39,0.427417,0.419256,0.545455,3,3,0.568182,0.795354,24.62,25.69
5,40,0.427376,0.417226,0.545455,3,3,0.568182,0.795398,24.75,25.66
5,41,0.427543,0.419533,0.545455,3,3,0.568182,0.795073,26.19,25.32
5,42,0.427758,0.420507,0.545455,3,3,0.568182,0.796489,24.61,25.64
5,43,0.427750,0.421819,0.545455,3,3,0.568182,0.796657,25.97,25.47
5,44,0.428026,0.418873,0.545455,3,3,0.568182,0.797066,28.06,26.87
5,45,0.427870,0.419824,0.545455,3,3,0.568182,0.797859,26.91,26.33
5,46,0.427607,0.421767,0.545455,3,3,0.568182,0.797347,28.89,25.84
5,47,0.427574,0.420661,0.545455,3,3,0.568182,0.797833,26.79,26.17
5,48,0.438652,0.422738,0.568182,3,3,0.568182,0.797411,26.65,26.93
5,49,0.427657,0.422856,0.545455,3,3,0.568182,0.797704,26.75,26.15
5,50,0.427776,0.421662,0.545455,3,3,0.568182,0.798490,27.57,26.50
5,51,0.427569,0.421029,0.545455,3,3,0.568182,0.797718,25.90,26.14
5,52,0.427816,0.422322,0.545455,3,3,0.568182,0.798802,26.73,26.48
5,53,0.427753,0.421658,0.545455,3,3,0.568182,0.798809,28.20,26.62
5,54,0.427889,0.418916,0.545455,3,3,0.568182,0.799955,28.61,27.34
5,55,0.427810,0.419354,0.545455,3,3,0.568182,0.798840,29.69,26.83
5,56,0.427923,0.421789,0.545455,3,3,0.568182,0.799808,26.61,27.30
5,57,0.428026,0.422675,0.545455,3,3,0.568182,0.799083,31.36,28.11
5,58,0.427843,0.421537,0.545455,3,3,0.568182,0.800305,28.77,27.19
5,59,0.428121,0.418986,0.545455,3,3,0.568182,0.799758,28.27,27.07
6,0,0.458518,0.395764,0.477273,3,3,0.545455,0.763855,32.74,26.14
6,1,0.424864,0.397128,0.545455,3,3,0.568182,0.768074,22.27,26.92
6,2,0.414431,0.402341,0.522727,3,3,0.568182,0.774332,28.25,26.43
6,3,0.424880,0.405210,0.545455,3,3,0.568182,0.776794,27.61,25.64
6,4,0.425081,0.404832,0.545455,3,3,0.568182,0.778279,26.16,26.35
6,5,0.425642,0.408102,0.545455,3,3,0.568182,0.778492,27.60,25.72
6,6,0.425712,0.408935,0.545455,3,3,0.568182,0.779179,26.79,25.52
6,7,0.425941,0.409567,0.545455,3,3,0.568182,0.780249,28.05,25.59
6,8,0.426274,0.410476,0.545455,3,3,0.568182,0.781676,26.91,26.46
6,9,0.426452,0.411268,0.545455,3,3,0.568182,0.782326,25.99,25.56
6,10,0.426138,0.412880,0.545455,3,3,0.568182,0.784140,25.02,25.70
6,11,0.427223,0.414438,0.545455,3,3,0.568182,0.785410,25.30,25.68
6,12,0.426941,0.413376,0.545455,3,3,0.568182,0.786690,28.13,26.45
6,13,0.427405,0.414851,0.545455,3,3,0.568182,0.789138,25.82,26.05
6,14,0.426903,0.415771,0.545455,3,3,0.568182,0.789525,27.22,26.21
6,15,0.426968,0.416478,0.545455,3,3,0.568182,0.790406,26.95,27.25
6,16,0.438085,0.414991,0.568182,3,3,0.568182,0.791409,25.35,26.62
6,17,0.427700,0.416630,0.545455,3,3,0.568182,0.792431,28.05,26.47
6,18,0.427219,0.419748,0.545455,3,3,0.568182,0.794238,27.87,26.67
6,19,0.427523,0.417526,0.545455,3,3,0.568182,0.793606,28.47,27.24
6,20,0.427167,0.420261,0.545455,3,3,0.568182,0.793710,26.43,27.42
6,21,0.427311,0.420108,0.545455,3,3,0.568182,0.794053,26.67,27.45
6,22,0.427726,0.417098,0.545455,3,3,0.568182,0.795094,26.60,28.11
6,23,0.427381,0.419152,0.545455,3,3,0.568182,0.796028,28.81,27.02
6,24,0.427730,0.420401,0.545455,3,3,0.568182,0.796535,28.79,26.70
6,25,0.427757,0.422523,0.545455,3,3,0.568182,0.797058,26.41,27.11
6,26,0.427692,0.424134,0.545455,3,3,0.568182,0.797740,30.25,27.36
6,27,0.427821,0.421523,0.545455,3,3,0.568182,0.798565,28.69,27.80
6,28,0.428036,0.418368,0.545455,3,3,0.568182,0.799668,28.80,28.51
6,29,0.428183,0.420645,0.545455,3,3,0.568182,0.799705,28.41,28.81
6,30,0.428063,0.422523,0.545455,3,3,0.568182,0.800508,27.78,28.09
6,31,0.427999,0.420814,0.545455,3,3,0.568182,0.800767,26.31,28.74
6,32,0.428091,0.422513,0.545455,3,3,0.568182,0.801820,29.04,28.78
6,33,0.427996,0.424705,0.545455,3,3,0.568182,0.800856,27.65,27.73
6,34,0.428029,0.423951,0.545455,3,3,0.568182,0.801341,28.15,28.57
6,35,0.428146,0.422586,0.545455,3,3,0.568182,0.801805,28.83,28.42
6,36,0.428009,0.425540,0.545455,3,3,0.568182,0.802960,29.37,29.22
6,37,0.428024,0.422778,0.545455,3,3,0.568182,0.802104,28.83,30.14
6,38,0.428200,0.422776,0.545455,3,3,0.568182,0.802534,26.32,29.68
6,39,0.428339,0.423324,0.545455,3,3,0.568182,0.802616,31.63,29.32
6,40,0.428228,0.425650,0.545455,3,3,0.568182,0.803032,28.18,29.39
6,41,0.428405,0.424776,0.545455,3,3,0.568182,0.803758,30.16,29.74
6,42,0.428158,0.424529,0.545455,3,3,0.568182,0.803594,30.65,30.31
6,43,0.428213,0.423748,0.545455,3,3,0.568182,0.802260,30.41,30.38
6,44,0.428212,0.424757,0.545455,3,3,0.568182,0.803022,32.10,30.77
6,45,0.428138,0.424110,0.545455,3,3,0.568182,0.803292,29.45,31.13
6,46,0.428318,0.425027,0.545455,3,3,0.568182,0.804259,30.75,32.03
6,47,0.428170,0.422432,0.545455,3,3,0.568182,0.804532,35.07,31.26
6,48,0.428338,0.425126,0.545455,3,3,0.568182,0.803994,32.42,31.87
6,49,0.428457,0.422341,0.545455,3,3,0.568182,0.804558,32.47,32.35
6,50,0.428159,0.423634,0.545455,3,3,0.568182,0.804444,31.50,31.71
6,51,0.428360,0.423086,0.545455,3,3,0.568182,0.804038,32.75,31.35
6,52,0.428314,0.424249,0.545455,3,3,0.568182,0.804250,32.03,32.04
6,53,0.428611,0.423349,0.545455,3,3,0.568182,0.804136,32.23,31.95
6,54,0.428552,0.422051,0.545455,3,3,0.568182,0.805003,32.75,32.34
6,55,0.428251,0.424665,0.545455,3,3,0.568182,0.804804,31.12,32.48
6,56,0.428291,0.424898,0.545455,3,3,0.568182,0.804430,33.63,32.45
6,57,0.428450,0.423505,0.545455,3,3,0.568182,0.805786,33.62,32.03
6,58,0.428469,0.425301,0.545455,3,3,0.568182,0.805679,30.57,33.21
6,59,0.428400,0.425514,0.545455,3,3,0.568182,0.805496,34.07,32.20
7,0,0.475977,0.390659,0.500000,3,3,0.568182,0.766073,23.64,24.09
7,1,0.414396,0.396202,0.522727,3,3,0.568182,0.772515,25.86,25.22
7,2,0.424646,0.401514,0.545455,3,3,0.568182,0.776821,26.25,26.68
7,3,0.425484,0.403305,0.545455,3,3,0.568182,0.775169,27.39,26.69
7,4,0.425887,0.406656,0.545455,3,3,0.568182,0.776249,25.00,28.08
7,5,0.424922,0.405619,0.545455,3,3,0.568182,0.775833,28.09,27.47
7,6,0.425944,0.402232,0.545455,3,3,0.568182,0.776140,31.27,27.58
7,7,0.425718,0.403643,0.545455,3,3,0.568182,0.777491,29.58,27.25
7,8,0.424959,0.404876,0.545455,3,3,0.568182,0.776926,27.01,26.35
7,9,0.426067,0.406262,0.545455,3,3,0.568182,0.779116,28.69,27.41
7,10,0.426416,0.408917,0.545455,3,3,0.568182,0.778534,27.56,26.63
7,11,0.426502,0.410630,0.545455,3,3,0.568182,0.781688,27.67,27.23
7,12,0.437053,0.412381,0.568182,3,3,0.568182,0.781382,28.81,27.99
7,13,0.426696,0.414793,0.545455,3,3,0.568182,0.781866,25.55,27.51
7,14,0.425353,0.409275,0.545455,3,3,0.568182,0.782682,28.13,27.06
7,15,0.426297,0.413216,0.545455,3,3,0.568182,0.783362,24.51,26.59
7,16,0.426458,0.413308,0.545455,3,3,0.568182,0.785022,27.88,26.27
7,17,0.437724,0.413871,0.568182,3,3,0.568182,0.784266,25.95,26.48
7,18,0.437864,0.416226,0.568182,3,3,0.568182,0.786360,32.34,26.57
7,19,0.427137,0.412234,0.545455,3,3,0.568182,0.787763,25.29,26.50
7,20,0.426479,0.408899,0.545455,3,3,0.568182,0.788227,27.13,27.33
7,21,0.426749,0.412383,0.545455,3,3,0.568182,0.787461,26.92,27.23
7,22,0.437549,0.411990,0.568182,3,3,0.568182,0.788791,29.57,27.72
7,23,0.426372,0.411271,0.545455,3,3,0.568182,0.788752,24.20,27.44
7,24,0.426883,0.415444,0.545455,3,3,0.568182,0.789379,26.03,26.67
7,25,0.427196,0.415075,0.545455,3,3,0.568182,0.790912,27.42,26.84
7,26,0.427082,0.414953,0.545455,3,3,0.568182,0.790915,29.23,27.26
7,27,0.426810,0.416240,0.545455,3,3,0.568182,0.791754,25.19,28.70
7,28,0.437911,0.418539,0.568182,3,3,0.568182,0.791558,30.42,27.25
7,29,0.438484,0.417419,0.568182,3,3,0.568182,0.791930,27.20,27.58
7,30,0.426947,0.416463,0.545455,3,3,0.568182,0.791138,29.95,27.76
7,31,0.427270,0.417186,0.545455,3,3,0.568182,0.792446,30.69,27.90
7,32,0.438701,0.419976,0.568182,3,3,0.568182,0.793550,29.36,28.34
7,33,0.438336,0.420119,0.568182,3,3,0.568182,0.794716,27.97,29.52
7,34,0.438380,0.419106,0.568182,3,3,0.568182,0.793288,28.69,28.79
7,35,0.437878,0.423262,0.568182,3,3,0.568182,0.795719,30.94,29.39
7,36,0.427469,0.421423,0.545455,3,3,0.568182,0.794942,29.35,29.61
7,37,0.437628,0.420581,0.568182,3,3,0.568182,0.795431,24.73,30.26
7,38,0.427618,0.420109,0.545455,3,3,0.568182,0.795597,33.18,29.95
7,39,0.427790,0.421862,0.545455,3,3,0.568182,0.795946,33.55,30.96
7,40,0.427555,0.421418,0.545455,3,3,0.568182,0.795964,32.07,30.75
7,41,0.438271,0.423519,0.568182,3,3,0.568182,0.796339,28.91,30.32
7,42,0.427900,0.421524,0.545455,3,3,0.568182,0.795625,29.62,29.48
7,43,0.427837,0.421057,0.545455,3,3,0.568182,0.796766,30.25,29.76
7,44,0.427598,0.423565,0.545455,3,3,0.568182,0.796734,33.55,30.23
7,45,0.427860,0.423787,0.545455,3,3,0.568182,0.796945,31.07,29.98
7,46,0.427850,0.422563,0.545455,3,3,0.568182,0.797696,39.79,30.18
7,47,0.438587,0.424161,0.568182,3,3,0.568182,0.798504,29.31,31.03
7,48,0.438787,0.423855,0.568182,3,3,0.568182,0.796865,28.90,29.70
7,49,0.439126,0.426222,0.568182,3,3,0.568182,0.797491,28.77,29.51
7,50,0.427745,0.421106,0.545455,3,3,0.568182,0.796299,29.92,28.97
7,51,0.427893,0.425688,0.545455,3,3,0.568182,0.797324,32.43,30.65
7,52,0.438680,0.422300,0.568182,3,3,0.568182,0.798303,31.12,30.71
7,53,0.438678,0.422813,0.568182,3,3,0.568182,0.798226,28.33,30.21
7,54,0.427891,0.422489,0.545455,3,3,0.568182,0.798502,30.56,29.66
7,55,0.439184,0.422283,0.568182,3,3,0.568182,0.799091,30.81,31.27
7,56,0.427893,0.423185,0.545455,3,3,0.568182,0.799369,31.75,29.94
7,57,0.427751,0.423730,0.545455,3,3,0.568182,0.798917,31.13,29.88
7,58,0.427964,0.423094,0.545455,3,3,0.568182,0.798679,30.82,29.91
7,59,0.427800,0.423680,0.545455,3,3,0.568182,0.799136,29.68,30.07
8,0,0.490339,0.398080,0.522727,3,3,0.545455,0.770453,28.74,25.41
8,1,0.425048,0.400518,0.545455,3,3,0.545455,0.775021,30.91,25.77
8,2,0.424801,0.404873,0.545455,3,3,0.545455,0.773854,23.39,25.81
8,3,0.425937,0.406525,0.545455,3,3,0.545455,0.776484,24.52,26.36
8,4,0.425679,0.409723,0.545455,3,3,0.545455,0.777695,22.83,25.36
8,5,0.426075,0.413312,0.545455,3,3,0.545455,0.779172,25.89,25.24
8,6,0.425997,0.412601,0.545455,3,3,0.545455,0.780862,27.49,25.10
8,7,0.426236,0.414599,0.545455,3,3,0.545455,0.781697,27.09,26.83
8,8,0.439639,0.414833,0.568182,3,3,0.568182,0.781813,24.16,25.89
8,9,0.426597,0.415330,0.545455,3,3,0.568182,0.783044,26.37,25.57
8,10,0.426516,0.417241,0.545455,3,3,0.568182,0.784112,25.14,26.07
8,11,0.426831,0.415804,0.545455,3,3,0.568182,0.786139,22.62,25.68
8,12,0.426725,0.415009,0.545455,3,3,0.568182,0.788451,25.87,25.61
8,13,0.426740,0.414688,0.545455,3,3,0.568182,0.788810,25.51,26.97
8,14,0.427072,0.416190,0.545455,3,3,0.568182,0.789707,25.64,25.71
8,15,0.426586,0.416047,0.545455,3,3,0.568182,0.789012,25.76,25.83
8,16,0.427115,0.412979,0.545455,3,3,0.568182,0.788765,27.32,25.74
8,17,0.426992,0.414036,0.545455,3,3,0.568182,0.789872,25.05,26.64
8,18,0.427000,0.415512,0.545455,3,3,0.568182,0.790561,29.01,26.66
8,19,0.427004,0.416572,0.545455,3,3,0.568182,0.791706,27.18,26.34
8,20,0.427128,0.418287,0.545455,3,3,0.568182,0.792185,26.09,26.43
8,21,0.437900,0.416545,0.568182,3,3,0.568182,0.791916,25.87,27.19
8,22,0.427170,0.418003,0.545455,3,3,0.568182,0.792165,26.57,27.04
8,23,0.427139,0.419152,0.545455,3,3,0.568182,0.792410,26.15,27.52
8,24,0.427099,0.417415,0.545455,3,3,0.568182,0.793092,26.25,27.06
8,25,0.427311,0.418950,0.545455,3,3,0.568182,0.791745,26.42,26.99
8,26,0.427335,0.417139,0.545455,3,3,0.568182,0.792871,28.67,26.80
8,27,0.427198,0.418309,0.545455,3,3,0.568182,0.792194,26.81,26.90
8,28,0.427376,0.415423,0.545455,3,3,0.568182,0.793456,29.70,27.17
8,29,0.427928,0.417005,0.545455,3,3,0.568182,0.795335,27.88,27.84
8,30,0.427529,0.419955,0.545455,3,3,0.568182,0.795984,26.68,27.61
8,31,0.427479,0.420958,0.545455,3,3,0.568182,0.797562,30.60,28.27
8,32,0.427533,0.421423,0.545455,3,3,0.568182,0.796531,28.00,28.42
8,33,0.427476,0.421474,0.545455,3,3,0.568182,0.795650,27.39,28.32
8,34,0.427634,0.420893,0.545455,3,3,0.568182,0.797546,27.60,27.91
8,35,0.427662,0.421345,0.545455,3,3,0.568182,0.796151,27.79,28.04
8,36,0.427797,0.422353,0.545455,3,3,0.568182,0.796956,27.91,28.07
8,37,0.427498,0.420071,0.545455,3,3,0.568182,0.797299,28.86,28.44
8,38,0.427588,0.421984,0.545455,3,3,0.568182,0.798159,31.89,28.55
8,39,0.427894,0.420779,0.545455,3,3,0.568182,0.797922,27.95,28.85
8,40,0.427732,0.419281,0.545455,3,3,0.568182,0.797568,28.20,28.65
8,41,0.427801,0.422216,0.545455,3,3,0.568182,0.798518,30.46,28.92
8,42,0.427864,0.419669,0.545455,3,3,0.568182,0.797732,29.23,29.06
8,43,0.427727,0.421380,0.545455,3,3,0.568182,0.797557,29.65,28.21
8,44,0.427555,0.421656,0.545455,3,3,0.568182,0.797869,28.28,28.48
8,45,0.427866,0.421662,0.545455,3,3,0.568182,0.798933,29.89,28.29
8,46,0.437666,0.421121,0.568182,3,3,0.568182,0.798733,26.31,28.09
8,47,0.427617,0.420931,0.545455,3,3,0.568182,0.797196,26.09,29.16
8,48,0.427947,0.420490,0.545455,3,3,0.568182,0.799515,29.28,28.45
8,49,0.427912,0.421211,0.545455,3,3,0.568182,0.799640,30.55,28.35
8,50,0.427979,0.420942,0.545455,3,3,0.568182,0.799847,28.15,28.42
8,51,0.427956,0.422786,0.545455,3,3,0.568182,0.800241,28.64,28.73
8,52,0.428081,0.422189,0.545455,3,3,0.568182,0.799304,29.13,28.31
8,53,0.427971,0.422712,0.545455,3,3,0.568182,0.800177,28.18,28.29
8,54,0.428179,0.422229,0.545455,3,3,0.568182,0.799718,28.12,28.89
8,55,0.428261,0.424288,0.545455,3,3,0.568182,0.801613,28.79,28.97
8,56,0.427986,0.421404,0.545455,3,3,0.568182,0.800432,28.51,28.54
8,57,0.428110,0.420924,0.545455,3,3,0.568182,0.800996,26.37,28.55
8,58,0.428192,0.423559,0.545455,3,3,0.568182,0.801897,32.59,28.84
8,59,0.428112,0.424307,0.545455,3,3,0.568182,0.801741,32.34,29.11
9,0,0.474651,0.395418,0.500000,3,3,0.545455,0.768512,29.57,24.35
9,1,0.426151,0.400764,0.545455,3,3,0.568182,0.772008,30.27,25.74
9,2,0.413950,0.402263,0.522727,3,3,0.568182,0.771940,28.36,25.25
9,3,0.425074,0.401700,0.545455,3,3,0.568182,0.774101,23.35,25.39
9,4,0.425577,0.406183,0.545455,3,3,0.568182,0.779299,22.96,25.58
9,5,0.426319,0.406261,0.545455,3,3,0.568182,0.778492,24.11,24.76
9,6,0.426337,0.408525,0.545455,3,3,0.568182,0.778121,25.70,26.11
9,7,0.425630,0.406707,0.545455,3,3,0.568182,0.778718,23.76,25.79
9,8,0.425943,0.410345,0.545455,3,3,0.568182,0.776932,24.91,24.83
9,9,0.425687,0.403666,0.545455,3,3,0.568182,0.778763,26.75,24.63
9,10,0.425213,0.412244,0.545455,3,3,0.568182,0.779694,24.00,25.48
9,11,0.426425,0.409763,0.545455,3,3,0.568182,0.779636,23.99,24.45
9,12,0.425797,0.409205,0.545455,3,3,0.568182,0.782096,24.43,24.45
9,13,0.425729,0.403736,0.545455,3,3,0.568182,0.782368,24.02,24.46
9,14,0.426448,0.410717,0.545455,3,3,0.568182,0.780691,23.81,24.05
9,15,0.426236,0.411340,0.545455,3,3,0.568182,0.783596,26.07,24.41
9,16,0.438076,0.411583,0.568182,3,3,0.568182,0.785904,23.08,25.05
9,17,0.426315,0.413241,0.545455,3,3,0.568182,0.786674,24.09,24.19
9,18,0.425762,0.410485,0.545455,3,3,0.568182,0.785542,23.59,24.74
9,19,0.426547,0.410936,0.545455,3,3,0.568182,0.786972,25.36,24.21
9,20,0.426881,0.413562,0.545455,3,3,0.568182,0.786195,26.42,24.33
9,21,0.426782,0.411955,0.545455,3,3,0.568182,0.786330,25.45,24.39
9,22,0.426872,0.410116,0.545455,3,3,0.568182,0.786029,24.95,25.00
9,23,0.426579,0.414503,0.545455,3,3,0.568182,0.787117,26.43,25.11
9,24,0.426574,0.416974,0.545455,3,3,0.568182,0.787890,25.69,25.06
9,25,0.426750,0.417691,0.545455,3,3,0.568182,0.787967,26.85,25.82
9,26,0.427135,0.415915,0.545455,3,3,0.568182,0.788180,28.21,26.52
9,27,0.426707,0.415336,0.545455,3,3,0.568182,0.787705,22.25,25.33
9,28,0.427098,0.419463,0.545455,3,3,0.568182,0.789052,26.47,25.99
9,29,0.426825,0.418597,0.545455,3,3,0.568182,0.788886,30.30,25.75
9,30,0.427057,0.417817,0.545455,3,3,0.568182,0.790370,26.38,26.40
9,31,0.427011,0.418009,0.545455,3,3,0.568182,0.791215,28.05,26.50
9,32,0.427369,0.418291,0.545455,3,3,0.568182,0.790033,25.79,27.13
9,33,0.427210,0.416760,0.545455,3,3,0.568182,0.790264,26.32,27.30
9,34,0.427346,0.411588,0.545455,3,3,0.568182,0.790453,31.35,26.10
9,35,0.427020,0.420493,0.545455,3,3,0.568182,0.790366,27.80,26.01
9,36,0.427256,0.421247,0.545455,3,3,0.568182,0.791909,26.98,26.17
9,37,0.427229,0.420020,0.545455,3,3,0.568182,0.791529,27.13,26.87
9,38,0.427484,0.418835,0.545455,3,3,0.568182,0.792650,29.83,26.52
9,39,0.427317,0.419916,0.545455,3,3,0.568182,0.793391,25.83,26.18
9,40,0.427333,0.420364,0.545455,3,3,0.568182,0.791852,26.21,25.99
9,41,0.427626,0.419270,0.545455,3,3,0.568182,0.793066,27.43,26.28
9,42,0.427410,0.420680,0.545455,3,3,0.568182,0.793713,27.17,26.32
9,43,0.427543,0.419966,0.545455,3,3,0.568182,0.794736,26.22,26.33
9,44,0.427403,0.419762,0.545455,3,3,0.568182,0.794743,27.65,26.05
9,45,0.427618,0.418536,0.545455,3,3,0.568182,0.795809,26.57,26.42
9,46,0.427739,0.424187,0.545455,3,3,0.568182,0.795175,27.61,26.36
9,47,0.427709,0.420274,0.545455,3,3,0.568182,0.795252,26.38,26.11
9,48,0.427510,0.423025,0.545455,3,3,0.568182,0.795597,25.74,26.43
9,49,0.427634,0.420343,0.545455,3,3,0.568182,0.795939,29.39,26.34
9,50,0.427799,0.422836,0.545455,3,3,0.568182,0.795634,26.21,25.93
9,51,0.427628,0.423490,0.545455,3,3,0.568182,0.796340,27.51,26.26
9,52,0.427639,0.422101,0.545455,3,3,0.568182,0.795954,26.67,26.13
9,53,0.427846,0.423870,0.545455,3,3,0.568182,0.797475,28.03,26.50
9,54,0.427704,0.419789,0.545455,3,3,0.568182,0.797961,27.31,26.99
9,55,0.427996,0.423340,0.545455,3,3,0.568182,0.798135,27.70,26.58
9,56,0.427663,0.424439,0.545455,3,3,0.568182,0.797554,27.23,26.87
9,57,0.427987,0.425637,0.545455,3,3,0.568182,0.797808,27.44,26.53
9,58,0.427882,0.419255,0.545455,3,3,0.568182,0.797522,27.56,26.98
9,59,0.427686,0.422643,0.545455,3,3,0.568182,0.797486,26.77,26.70
10,0,0.476032,0.397389,0.500000,3,3,0.545455,0.767891,22.58,25.02
10,1,0.413628,0.398212,0.522727,3,3,0.545455,0.770748,26.81,25.28
10,2,0.427047,0.405058,0.545455,3,3,0.568182,0.774670,23.97,26.39
10,3,0.423462,0.405567,0.545455,3,3,0.568182,0.771487,30.28,25.88
10,4,0.424351,0.410355,0.545455,3,3,0.568182,0.774351,25.83,26.91
10,5,0.424978,0.408864,0.545455,3,3,0.568182,0.775566,25.53,26.73
10,6,0.425688,0.413895,0.545455,3,3,0.568182,0.776274,26.24,26.34
10,7,0.425412,0.411871,0.545455,3,3,0.568182,0.777545,25.74,26.47
10,8,0.426128,0.413579,0.545455,3,3,0.568182,0.777262,27.41,25.91
10,9,0.425507,0.411656,0.545455,3,3,0.568182,0.777155,24.87,25.70
10,10,0.425879,0.410438,0.545455,3,3,0.568182,0.778928,26.05,26.10
10,11,0.436995,0.414438,0.568182,3,3,0.568182,0.779934,27.05,26.28
10,12,0.426577,0.415163,0.545455,3,3,0.568182,0.781526,33.35,26.10
10,13,0.426090,0.417271,0.545455,3,3,0.568182,0.781734,26.61,26.86
10,14,0.426346,0.415619,0.545455,3,3,0.568182,0.782712,25.47,26.60
10,15,0.426121,0.414977,0.545455,3,3,0.568182,0.782591,26.05,27.00
10,16,0.437083,0.413067,0.568182,3,3,0.568182,0.783892,27.59,27.01
10,17,0.426340,0.416555,0.545455,3,3,0.568182,0.785147,35.53,28.36
10,18,0.426728,0.417670,0.545455,3,3,0.568182,0.784135,32.16,28.56
10,19,0.426445,0.417508,0.545455,3,3,0.568182,0.784580,29.55,28.37
10,20,0.426222,0.418840,0.545455,3,3,0.568182,0.785777,32.53,28.33
10,21,0.426257,0.418036,0.545455,3,3,0.568182,0.784308,26.43,28.27
10,22,0.426611,0.419021,0.545455,3,3,0.568182,0.785611,28.61,28.21
10,23,0.426745,0.418846,0.545455,3,3,0.568182,0.786277,28.57,29.23
10,24,0.426823,0.418966,0.545455,3,3,0.568182,0.787745,29.87,29.52
10,25,0.427114,0.419213,0.545455,3,3,0.568182,0.787899,28.29,29.40
10,26,0.426899,0.420867,0.545455,3,3,0.568182,0.788581,30.11,29.56
10,27,0.426948,0.420721,0.545455,3,3,0.568182,0.788383,29.55,30.08
10,28,0.426937,0.421410,0.545455,3,3,0.568182,0.789110,29.20,29.63
10,29,0.426919,0.422761,0.545455,3,3,0.568182,0.790521,29.47,29.68
10,30,0.426930,0.419133,0.545455,3,3,0.568182,0.790879,30.31,30.10
10,31,0.427225,0.421886,0.545455,3,3,0.568182,0.791114,30.23,29.60
10,32,0.427728,0.422497,0.545455,3,3,0.568182,0.793364,30.59,29.78
10,33,0.427591,0.420099,0.545455,3,3,0.568182,0.792537,29.40,30.41
10,34,0.427643,0.420074,0.545455,3,3,0.568182,0.793769,31.60,29.27
10,35,0.427522,0.422385,0.545455,3,3,0.568182,0.794716,32.80,29.86
10,36,0.427845,0.424827,0.545455,3,3,0.568182,0.795411,31.12,29.36
10,37,0.427931,0.423178,0.545455,3,3,0.568182,0.796245,30.87,30.12
10,38,0.427700,0.424882,0.545455,3,3,0.568182,0.797493,31.23,30.74
10,39,0.427610,0.421113,0.545455,3,3,0.568182,0.797932,30.11,29.92
10,40,0.427773,0.422103,0.545455,3,3,0.568182,0.798085,33.18,30.55
10,41,0.427755,0.422880,0.545455,3,3,0.568182,0.797395,30.90,30.27
10,42,0.427807,0.421636,0.545455,3,3,0.568182,0.797469,30.44,30.19
10,43,0.427958,0.418623,0.545455,3,3,0.568182,0.797585,31.85,31.15
10,44,0.427723,0.422102,0.545455,3,3,0.568182,0.798977,29.37,30.67
10,45,0.428002,0.420913,0.545455,3,3,0.568182,0.800058,31.31,31.47
10,46,0.427918,0.420744,0.545455,3,3,0.568182,0.798378,30.77,30.97
10,47,0.427885,0.424363,0.545455,3,3,0.568182,0.799138,29.81,30.84
10,48,0.428177,0.425259,0.545455,3,3,0.568182,0.800369,30.16,30.48
10,49,0.427976,0.425829,0.545455,3,3,0.568182,0.800262,33.19,30.93
10,50,0.428161,0.425873,0.545455,3,3,0.568182,0.800058,31.93,30.67
10,51,0.428057,0.425634,0.545455,3,3,0.568182,0.800378,30.91,30.96
10,52,0.428026,0.425479,0.545455,3,3,0.568182,0.801318,32.41,31.30
10,53,0.428120,0.425482,0.545455,3,3,0.568182,0.801988,33.02,31.90
10,54,0.428102,0.425000,0.545455,3,3,0.568182,0.801820,30.95,30.79
10,55,0.428064,0.423356,0.545455,3,3,0.568182,0.800709,33.51,31.58
10,56,0.428208,0.424724,0.545455,3,3,0.568182,0.801972,33.56,31.20
10,57,0.428385,0.424028,0.545455,3,3,0.568182,0.801614,33.67,32.14
10,58,0.428208,0.423117,0.545455,3,3,0.568182,0.801501,32.43,31.62
10,59,0.428257,0.423106,0.545455,3,3,0.568182,0.800793,29.96,32.27
11,0,0.489513,0.400962,0.522727,3,3,0.545455,0.768267,28.03,25.66
11,1,0.423744,0.400353,0.545455,3,3,0.568182,0.769540,25.74,25.91
11,2,0.424070,0.404095,0.545455,3,3,0.568182,0.770582,27.27,26.95
11,3,0.423975,0.403617,0.545455,3,3,0.568182,0.770394,31.63,27.76
11,4,0.435504,0.408608,0.568182,3,3,0.568182,0.770668,27.55,26.50
11,5,0.425847,0.408320,0.545455,3,3,0.568182,0.770293,26.47,26.50
11,6,0.425215,0.406134,0.545455,3,3,0.568182,0.770333,25.47,26.70
11,7,0.425026,0.408638,0.545455,3,3,0.568182,0.772363,30.11,26.50
11,8,0.425167,0.408971,0.545455,3,3,0.568182,0.773140,27.69,26.50
